episode,reward,avg_reward,max_q,reward_var
503,0.8551323,9.328729,1.010116,0.0015067636014140834
504,0.86687744,9.307311,1.2552252,0.0014946721672065926
505,0.8741081,9.32696,0.980383,0.0015175544486416938
506,0.8096306,9.331242,1.062734,0.0015339364363790092
507,0.79016083,9.334892,0.8184083,0.0015641355418372638
508,0.84496534,9.343626,1.1072105,0.001555266795331516
509,0.87112826,9.361477,1.2216821,0.0015206602268577805
510,0.825752,9.369037,0.81957585,0.00149645323597782
511,0.83011043,9.359515,0.9616476,0.0014956471307647585
512,0.8481567,9.349386,1.1756116,0.0014965973004512892
513,0.8755168,9.356699,1.1467646,0.0015256893583168638
514,0.8110853,9.354278,1.0729983,0.0015395072360998383
515,0.9052637,9.3600855,1.1154248,0.001442799805415018
516,0.8310349,9.351172,0.9501709,0.0013518329095069787
517,0.81225705,9.348795,0.80483586,0.0013534025856569664
518,0.8121934,9.352288,0.73868644,0.0013565538132851412
519,0.91066235,9.333144,1.2538224,0.001471815563983029
520,0.83892757,9.347408,0.9871741,0.0014095860470880366
521,0.8018904,9.364609,1.0908802,0.0014249658204168161
522,0.79075456,9.359672,1.0243021,0.0014373596491422428
523,0.8271181,9.352156,0.8137596,0.001436596958139043
524,0.76839703,9.359244,0.7095692,0.001488468499561374
525,0.89488626,9.36309,1.1825958,0.001506330097565797
526,0.84093994,9.361497,1.0033897,0.0014891052981325095
527,0.81411684,9.371973,0.9338903,0.0014209233353102463
528,0.8800491,9.363536,1.0823212,0.0014289267001855789
529,0.8592946,9.372625,1.0250462,0.001441075278567022
530,0.73723805,9.373787,0.7190114,0.001621423400013392
531,0.86723965,9.37891,1.1648922,0.0015982406582841365
532,0.83466864,9.369789,0.99180657,0.0015981678698978282
533,0.904251,9.373692,1.3584933,0.0016815542548651652
534,0.7936915,9.380074,0.91979903,0.0017064253707394523
535,0.8540969,9.407407,0.9761985,0.0017039956465496942
536,0.78030163,9.4213085,0.7717351,0.0017441711022645567
537,0.8741443,9.413253,1.189495,0.0016438465538835326
538,0.8074902,9.408054,0.8567539,0.0016564951480848818
539,0.8503559,9.409194,0.94036424,0.0015560216634333583
540,0.8413049,9.418278,0.78423816,0.001555520474506855
541,0.8023274,9.398277,1.0486524,0.0015792709386762745
542,0.82227826,9.367984,1.0545087,0.001497559408499896
543,0.8794251,9.3684635,1.3237597,0.0015003988356418944
544,0.85248613,9.375951,1.2601199,0.0014778152222131463
545,0.8518809,9.375694,1.1112689,0.0014808267265662043
546,0.8918846,9.376237,0.93404764,0.0015417311836742277
547,0.84932184,9.33663,0.9968607,0.0014637737944814028
548,0.84185636,9.3480215,0.8928379,0.0014638883485943773
549,0.84428877,9.336681,0.99214655,0.0014353469334089123
550,0.7868278,9.301953,1.057781,0.0014857478797790358
551,0.8007362,9.310988,0.9684318,0.0014069131562018204
552,0.8999489,9.295562,1.0748123,0.0014836203797957183
553,0.876177,9.267318,1.1000264,0.00150618983823066
554,0.90984964,9.253644,1.1635494,0.0015909833329163035
555,0.87153983,9.275499,0.96323824,0.0015875869045367797
556,0.83371043,9.296157,0.8609301,0.0015689438554110618
557,0.83906084,9.284592,1.2625048,0.0015155373983258237
558,0.8259879,9.284793,1.0893669,0.0015203330916038935
559,0.90007025,9.284797,1.0165923,0.0015721117504261225
560,0.84045297,9.266333,1.0153,0.0015666505010617448
561,0.7977278,9.272366,0.77195466,0.0016038020153748191
562,0.85753095,9.231991,1.1309185,0.0016080287532418997
563,0.89533544,9.224931,1.3262432,0.001643085197121339
564,0.8211973,9.224033,0.8187845,0.0016322521489507591
565,0.8886057,9.2233715,1.4302413,0.0015951205433496493
566,0.91040194,9.214326,1.4088398,0.0016850757555062
567,0.8961154,9.216028,1.0101823,0.0017179483625372797
568,0.7887067,9.21338,0.7170431,0.0017608339766010791
569,0.7828183,9.218788,0.9789476,0.0017448261790381872
570,0.84895694,9.213738,0.9373956,0.0017454188562254789
571,0.8577273,9.244582,1.2515965,0.0017150065233330894
572,0.7854039,9.239176,0.74023396,0.001727144603255151
573,0.8129551,9.247439,0.70459384,0.001740686880355796
574,0.79827935,9.252532,0.7994772,0.0016671619323112103
575,0.7853039,9.265973,0.7800799,0.0016793633663198884
576,0.8930727,9.261265,1.0403913,0.0017320446621137253
577,0.84358233,9.229363,1.0480304,0.0017149487476531271
578,0.80936015,9.207458,1.058947,0.0017090271957677355
579,0.7988434,9.214668,0.81607455,0.0017393067818969508
580,0.78347796,9.230433,0.7148664,0.0015867325143627696
581,0.8258152,9.2231865,0.95214576,0.001577804271374583
582,0.8192642,9.214584,0.84937644,0.0015864258614261726
583,0.8380872,9.202842,1.0584906,0.0015018816232981224
584,0.8824402,9.194121,1.019816,0.0014945537003729775
585,0.85744184,9.198281,0.9407857,0.0014965688061480769
586,0.8721102,9.183788,0.9410382,0.0014375289417946743
587,0.8912627,9.191195,1.0893399,0.0014652348692892308
588,0.854074,9.181385,0.9012848,0.0014406966864586542
589,0.8028352,9.1736965,0.9371304,0.0014738305302226702
590,0.87716943,9.174875,0.8834956,0.0014967772908065003
591,0.8062036,9.160874,0.99023813,0.0014904972868933658
592,0.77980727,9.1636,0.98616743,0.0015642240238113185
593,0.7840798,9.15599,0.9365943,0.0016048624408203985
594,0.78758204,9.159823,0.9232852,0.0016593245205436084
595,0.8121878,9.146465,0.8521101,0.0016714950931437896
596,0.87055767,9.141812,1.1576009,0.001634686663576557
597,0.7964654,9.141987,0.9049424,0.0016676967150519076
598,0.89905125,9.13375,1.1994,0.0017429044752315147
599,0.7963146,9.120218,0.93367213,0.0017782062880031214
600,0.8294022,9.129023,0.7771055,0.0017257945560820375
601,0.8825865,9.108425,0.99689835,0.0017329475393242494
602,0.80684173,9.105808,0.84143895,0.0016797905114661045
603,0.8806604,9.116746,1.1526343,0.0016870915429912396
604,0.86965513,9.127669,1.0632126,0.0016024566159578402
605,0.8274512,9.1156,0.9476451,0.0015805490755850832
606,0.8941769,9.092827,1.4280276,0.0016458488306885398
607,0.8582406,9.097826,1.2155907,0.0016539661425756375
608,0.8398522,9.097592,0.8935472,0.0016507450119551993
609,0.88647944,9.098622,1.1472015,0.00162042368835019
610,0.92468965,9.082526,1.5322646,0.0017691269216639676
611,0.89074874,9.065376,1.0678257,0.0017810651091255394
612,0.81995124,9.074137,1.088643,0.0017855244998907726
613,0.8296411,9.103029,0.76780313,0.0017268752032151215
614,0.88296276,9.106254,1.4061677,0.0017558764196547822
615,0.88213265,9.095509,1.1269671,0.0017441879681958142
616,0.9066249,9.099957,1.0674645,0.001733783896887443
617,0.84030366,9.102289,1.003659,0.0016705033159391323
618,0.87071955,9.107187,1.0299382,0.0016337489187830967
619,0.81788117,9.113231,0.7208101,0.0015743367842582857
620,0.8387259,9.104116,0.8331863,0.00157361457998877
621,0.82189834,9.105231,0.8421692,0.0015763032971675103
622,0.8171773,9.117817,0.7232158,0.0015240130722727597
623,0.82162,9.128862,0.8965682,0.0015152676580219597
624,0.88188946,9.126843,1.1330184,0.0015055294721386375
625,0.8794568,9.145788,1.030847,0.0014581254691954063
626,0.8523021,9.157019,0.89525336,0.001412465737389215
627,0.83037645,9.150638,0.960019,0.0014166324633306073
628,0.9020488,9.150908,1.1856688,0.0014552212259499701
629,0.8871138,9.132201,1.2396321,0.0014396011099766545
630,0.7838446,9.145144,1.0384002,0.0014386352881675675
631,0.8254116,9.143605,1.1647382,0.0014390073688427118
632,0.8472276,9.144775,1.0292572,0.0014216246809241012
633,0.80171335,9.160347,0.7534106,0.0014639241724094326
634,0.87706614,9.164957,1.0610632,0.001456953447553251
635,0.7850937,9.150253,0.87901294,0.0015335216510158694
636,0.78121334,9.129706,0.7160486,0.0016036518574709668
637,0.78247696,9.094247,0.8093277,0.0016333914268895954
638,0.86044014,9.0878525,1.0828394,0.0016372146676650054
639,0.794425,9.094098,0.7474945,0.001652281915545015
640,0.88810223,9.066894,1.2933756,0.001670170503294396
641,0.7907138,9.07537,0.63184553,0.0016980166730433167
642,0.7937982,9.07289,0.7530715,0.0016662173600964856
643,0.8632635,9.06208,0.9229459,0.001602393019991515
644,0.8653405,9.063128,0.9983236,0.0015435901479382839
645,0.8955398,9.05565,1.1513529,0.0015683028898357525
646,0.849332,9.053618,0.7607975,0.001557279671061048
647,0.87348837,9.066031,1.1226032,0.0015170320810865198
648,0.76117444,9.069681,0.5163209,0.0016130266090849223
649,0.7963833,9.067953,0.81955683,0.0016128879653406832
650,0.90509933,9.064393,1.1231015,0.0016768461972991508
651,0.79883873,9.055146,0.7952075,0.001696525332725176
652,0.8029231,9.079392,0.77538824,0.0017030367475685288
653,0.8586247,9.078963,0.90032315,0.0016811727393096995
654,0.7900562,9.091657,0.62508893,0.001728157002241484
655,0.92183524,9.054363,1.4741113,0.0018444160760001012
656,0.8121848,9.042634,0.7808673,0.0018156620040763803
657,0.79176915,9.049384,0.7399821,0.0018647677364859042
658,0.85555136,9.040794,1.2734597,0.0018680391029688305
659,0.8489848,9.049333,1.0468291,0.0018292381702185027
660,0.9296472,9.073463,1.3292702,0.0018464611526860892
661,0.89105356,9.049395,1.1133218,0.0018470682464288288
662,0.80788624,9.066977,0.8782192,0.001860891025530298
663,0.9008385,9.076356,1.479362,0.0019267421447635167
664,0.8723301,9.078117,1.3750389,0.00191178643867853
665,0.86631864,9.076378,1.2773347,0.0018915800480919195
666,0.85642505,9.08401,0.9551597,0.0018111283249801103
667,0.83254355,9.080044,0.76250815,0.001812793538763549
668,0.8410225,9.081952,0.9842168,0.001795139399267868
669,0.83917594,9.067061,0.9291009,0.001784106256032621
670,0.82234615,9.076232,1.0802399,0.0017912835961946853
671,0.88025737,9.057257,1.3241355,0.0018136423352494027
672,0.8200736,9.049179,0.9806324,0.001810843159087948
673,0.85925627,9.051842,1.2054608,0.001807354409738024
674,0.8905465,9.047116,0.9601787,0.001822564598776095
675,0.8291979,9.051076,0.9116946,0.00179882755211245
676,0.7881632,9.054547,0.68687725,0.0018547972113151642
677,0.86325186,9.056277,0.94813865,0.0018621970701252055
678,0.86962235,9.042444,0.9538855,0.001803258244649647
679,0.8829513,9.047589,0.9581269,0.0017957666876173004
680,0.87692046,9.044185,0.7085253,0.0017522880897140243
681,0.86571395,9.057115,0.84422255,0.0017562389687288769
682,0.8512598,9.048895,0.86583364,0.001757167088773894
683,0.82439363,9.048136,1.0947416,0.0017286380772287948
684,0.78115255,9.051196,0.90287846,0.001783562536897451
685,0.848962,9.039105,1.0756704,0.0017163291590268936
686,0.90898705,9.030478,1.3326275,0.0017182331161226547
687,0.8193918,9.017766,0.8138164,0.001649755898376252
688,0.8986039,9.019632,0.9735306,0.0017002087445644168
689,0.9045352,9.006402,1.3203182,0.0017040943699301197
690,0.8654475,8.996932,1.3200641,0.0016788646026203566
691,0.86695135,9.021762,1.2411501,0.0016129165101897156
692,0.8914435,9.0382,1.0378432,0.0015764733201642529
693,0.87878126,9.0345335,0.9022453,0.0015879539332327107
694,0.80973554,9.02566,0.7416934,0.001621901286495884
695,0.8123764,9.0343075,1.0079181,0.0016122262187933743
696,0.8655027,9.034214,0.97027206,0.0016168328612784944
697,0.786842,9.035033,1.0468419,0.00168603660649726
698,0.83573353,9.032118,1.1476899,0.001530350299276992
699,0.87056834,9.036642,0.9023398,0.0014769858733326528
700,0.8055488,9.024909,0.9173759,0.0014587904041259525
701,0.83402205,9.021646,0.9183305,0.0014102920132524751
702,0.8686961,9.004844,1.1404529,0.0013689427059099277
703,0.92376846,8.976221,1.4923096,0.0014717780434644063
704,0.8094884,8.982061,1.0454937,0.0014292694587531732
705,0.880232,8.974471,1.2248538,0.0013479504678280858
706,0.8356504,8.98085,0.82067156,0.001320130630169493
707,0.82968825,8.979835,0.9518382,0.0012538125600686594
708,0.84216,8.95817,1.0407277,0.0012565275755555205
709,0.85402596,8.956973,1.0643538,0.0012560678996237223
710,0.81897664,8.972713,1.0052058,0.001158366969809725
711,0.8684492,8.9817295,0.7270484,0.00113216342219282
712,0.87528694,8.98365,1.0690193,0.0011040704478445643
713,0.86751306,8.95564,1.0824517,0.0010604934147723007
714,0.90276176,8.946549,1.358791,0.0011045085174898126
715,0.89759696,8.957041,1.070541,0.0011418261877780226
716,0.7967013,8.960579,0.8936308,0.001204913011636742
717,0.9381324,8.953077,1.3354765,0.0013447063649917553
718,0.8790303,8.943029,1.2712674,0.0013535319319061684
719,0.79088056,8.940181,0.77598166,0.0014308169070716805
720,0.81137425,8.926811,0.7198346,0.0014472889314229827
721,0.86152655,8.9196205,1.1245594,0.0014338737375585873
722,0.82377744,8.898728,0.7943904,0.0014291465743385644
723,0.9380874,8.882759,1.3844454,0.0015728185009124976
724,0.78944063,8.886852,0.88402224,0.0016297827501986582
725,0.8626962,8.865369,1.1961608,0.0016199738592089445
726,0.8383645,8.854038,0.6668552,0.0015365900601144716
727,0.8606895,8.834701,1.2733467,0.0015358018767142657
728,0.87034345,8.834099,1.4880714,0.0015362600503095007
729,0.8076898,8.8499975,0.91377664,0.001561910703615342
730,0.92634153,8.818393,1.2736753,0.0016591769164365823
731,0.8250893,8.807137,0.6430713,0.001672605575729766
732,0.86286366,8.817682,0.95642823,0.001674429858155578
733,0.8441794,8.799984,0.85404783,0.0016588940855227544
734,0.90116394,8.810529,1.3379878,0.0015914740168010897
735,0.8100619,8.801334,1.1035358,0.0016331067014820372
736,0.82090926,8.805821,0.99613124,0.0015954131760129457
737,0.8932667,8.8031025,1.2530674,0.0016014681304677388
738,0.85561216,8.791547,0.96960765,0.0015620244829770548
739,0.9001006,8.787739,0.9334916,0.0015533069359074207
740,0.86534077,8.796997,1.3766576,0.0015532577799652835
741,0.88222635,8.783217,1.2329091,0.0015659309412081406
742,0.83136433,8.775407,0.8560665,0.0015473187951705121
743,0.8640279,8.765868,0.91593415,0.0015362754927186102
744,0.80282146,8.762269,0.8715024,0.0015494180216723266
745,0.8720547,8.761791,0.8139951,0.0015222313582397857
746,0.73419833,8.773612,0.5391938,0.0018052583945752203
747,0.86061656,8.7926235,0.85537195,0.001719873302725855
748,0.8738136,8.799451,1.1607462,0.0017223134809166108
749,0.86909443,8.794943,0.8535792,0.001721335182292353
750,0.8263135,8.801634,0.715942,0.0016892715870792478
751,0.849348,8.813552,1.2846608,0.00168149072656083
752,0.7713849,8.968907,1.8477781,0.0018136080527945677
753,0.851294,8.993143,1.2004856,0.0017073354602770137
754,0.9099186,9.056258,1.6982028,0.0017393836610548532
755,0.86135614,9.070437,1.3426206,0.0017254438754261297
756,0.82347804,9.077756,1.056206,0.00173678462267255
757,0.80738854,9.09428,1.0611618,0.001767282680065271
758,0.84407985,9.082306,1.1598812,0.0017665992180494025
759,0.77755463,9.0845375,0.90686,0.0018767992634740724
760,0.8116217,9.068837,1.1123024,0.0018872939880336585
761,0.8614701,9.106425,1.2957712,0.001883065251243424
762,0.79931414,9.11735,0.8414104,0.0019202289421023176
763,0.86483085,9.126229,0.92840576,0.0019182941079684869
764,0.85839176,9.116145,1.0017153,0.0018593479244026912
765,0.8158572,9.134239,0.9250309,0.0018261181423315427
766,0.78413445,9.138011,0.82191026,0.0018545377497921588
767,0.83395326,9.138364,0.9435648,0.0016785545356737405
768,0.8619076,9.129694,1.0299945,0.0016596668455094378
769,0.86237824,9.109784,1.2007688,0.001609011862180754
770,0.83092564,9.110237,1.0225579,0.0015900607310561762
771,0.8670825,9.1101055,1.1421915,0.001594404734628601
772,0.8265066,9.121552,0.79721236,0.0015921668612581005
773,0.8227528,9.117612,0.8077003,0.0014212152150131874
774,0.8907401,9.117606,1.3076234,0.0014051937334251107
775,0.93456984,9.100888,1.6255764,0.0015604877753698323
776,0.84288496,9.105557,0.905735,0.0015594109433455167
777,0.8339603,9.113801,0.8931326,0.0015582260863493734
778,0.90423656,9.114532,1.149175,0.0016149168178412185
779,0.7780405,9.107992,0.8488837,0.0016796464272795606
780,0.7945001,9.11232,0.79930586,0.0015952529214399067
781,0.8520368,9.102179,0.83180386,0.0015896148005052125
782,0.82526296,9.110893,0.69535863,0.001588876979618421
783,0.84625953,9.112802,0.8977782,0.0015890461164915087
784,0.8689761,9.118639,1.0388218,0.0015336781118130095
785,0.93235487,9.122605,1.5359082,0.0016703520287807124
786,0.8129587,9.137527,0.96721137,0.0016794503155913873
787,0.8073386,9.136155,0.8908721,0.0016574573305433635
788,0.8537908,9.134694,0.98447794,0.0016565989116361628
789,0.8958469,9.125289,1.2551072,0.0016470706182192061
790,0.81014484,9.120771,1.0067241,0.0016577863279082176
791,0.77486724,9.104067,0.8987946,0.001711802758705581
792,0.8742009,9.093844,0.910229,0.0017337528611208759
793,0.86877954,9.093525,1.1551164,0.0017387371164352256
794,0.8767942,9.107837,0.79123324,0.0017336533999627057
795,0.84022254,9.1123085,0.70630205,0.0017151704244723447
796,0.8675609,9.092164,0.9229439,0.0014862839606815084
797,0.79704475,9.093183,0.78478783,0.0015246749380784692
798,0.8907108,9.086388,1.1356508,0.0015516433906777834
799,0.83385164,9.074142,1.0305014,0.0015394205482485244
800,0.76606596,9.099444,0.63882804,0.001652123665863512
801,0.89005375,9.111545,1.2425168,0.0016984371863580658
802,0.9196292,9.142234,1.533228,0.0017092794876527259
803,0.86851394,9.207483,1.134705,0.001719494890370864
804,0.83591354,9.207298,0.9036076,0.001634572992370714
805,0.86401653,9.234625,1.1746767,0.0016365924806399795
806,0.8727759,9.226825,1.2733935,0.0016436730127496208
807,0.81505454,9.225649,0.7592819,0.0016330481892582738
808,0.9342813,9.230233,1.4687567,0.0017914499155253295
809,0.85206914,9.220118,1.026362,0.0016911087308005429
810,0.822421,9.219974,0.662157,0.0016771642536000794
811,0.80918,9.2276125,0.7985451,0.0017047323353454964
812,0.8034198,9.223863,0.7557736,0.0016969578939674294
813,0.8125437,9.219608,0.9978698,0.0017152922505830107
814,0.85019565,9.227902,1.0363598,0.0017127429593917795
815,0.80741084,9.232216,0.6454904,0.0017247653567328985
816,0.88188,9.228476,0.8724375,0.0016673442446576477
817,0.81793606,9.234558,0.99825764,0.0016819051843691255
818,0.8518226,9.243182,1.220121,0.0016782379630585129
819,0.81806886,9.246306,0.92157465,0.001691238950417904
820,0.87445146,9.251248,1.1554743,0.0017006266621658723
821,0.78494734,9.255151,0.65445596,0.0017710394291045087
822,0.8672904,9.258822,0.9516294,0.001771528422538432
823,0.8513532,9.266145,0.89928544,0.0017595680976079896
824,0.8581923,9.270646,1.3767222,0.0017234239857045481
825,0.8237857,9.289726,0.7406831,0.0015726129761235062
826,0.9035935,9.292785,1.0169753,0.001641781535635379
827,0.79456234,9.307944,0.7047088,0.0016920771739894593
828,0.88849974,9.317294,1.3482863,0.001659073946045244
829,0.8759459,9.347978,1.4501317,0.0015838854600806068
830,0.95227337,9.3772545,1.780154,0.0017450168169295557
831,0.8432417,9.414266,1.4886465,0.00174581225381479
832,0.72788566,9.584354,1.9913651,0.0020328527852614153
833,0.79489017,9.598937,0.8775797,0.0020888999268254336
834,0.89375925,9.579498,1.0277488,0.002123624331972829
835,0.8764414,9.584711,0.98708665,0.0019920121515856217
836,0.834319,9.57465,0.80748135,0.0019721825439357257
837,0.93515587,9.56549,1.6923238,0.002094116538900053
838,0.8340102,9.574686,0.86640257,0.0020981976458102703
839,0.84329796,9.58266,0.71196884,0.0020524255496646906
840,0.83708,9.569513,1.0182651,0.0020256405075568273
841,0.9245117,9.560671,1.444443,0.002025321672016382
842,0.8180571,9.570161,0.9659719,0.0020357430539234777
843,0.8147876,9.565356,0.7381097,0.002052914142335716
844,0.8649479,9.568943,1.1711905,0.002042298835852781
845,0.80309796,9.591768,0.87369317,0.002082858542936216
846,0.86411226,9.580359,1.2101982,0.0020803508771694503
847,0.81458175,9.567494,1.1020405,0.0020500375430553604
848,0.81859446,9.544341,0.77204704,0.002029326778690638
849,0.86326116,9.553486,0.9939128,0.0020309675682219294
850,0.822683,9.553629,0.72359145,0.0019069293310409769
851,0.88262177,9.526757,1.0913633,0.0018954640228359529
852,0.9032491,9.347019,1.0177674,0.001853253082384048
853,0.9009789,9.31467,1.530578,0.001901330452248851
854,0.85354304,9.256233,1.4455845,0.0018982816161611082
855,0.818892,9.246252,0.93630683,0.0019116091761182345
856,0.84322524,9.231106,1.2458471,0.0018994789732171204
857,0.9126048,9.201787,1.2387072,0.001960024117831736
858,0.90778273,9.205934,1.3479004,0.0018824775153396425
859,0.89301234,9.195255,1.3697691,0.0019210178949633356
860,0.82622707,9.196007,0.9875492,0.0019170406261792828
861,0.81912243,9.173359,1.1900059,0.0019024669204496948
862,0.83068264,9.16503,1.0268618,0.0018653178246594022
863,0.8508435,9.164685,0.9616243,0.0018349943560146706
864,0.8582943,9.17469,0.98413724,0.0018358834787338691
865,0.8684381,9.17683,0.7981198,0.0018002087011193201
866,0.900475,9.174628,1.2245029,0.0018291522462284219
867,0.86456364,9.177243,0.86911976,0.0018054672199973607
868,0.85120136,9.167012,0.85258776,0.0018055342377406582
869,0.84124273,9.176116,0.8834835,0.0017821478235315368
870,0.8147787,9.174662,0.7285207,0.001805043733500502
871,0.84005576,9.183366,0.8394602,0.0017117680770012069
872,0.84529495,9.174621,1.0916291,0.0017099800035776775
873,0.9041383,9.170232,1.4148675,0.001759828213866469
874,0.8436044,9.203054,1.4662682,0.0017622649993085996
875,0.6496122,9.357609,1.5599494,0.002589797450032847
876,0.86917686,9.373094,1.5086995,0.0025401141119427277
877,0.88069147,9.411374,1.6316226,0.002491222392765709
878,0.93925846,9.421627,1.5170538,0.0026175509934386744
879,0.91543126,9.419771,1.4530822,0.0026850512698653652
880,0.9129691,9.425292,1.1322973,0.0025586140418213427
881,0.901557,9.426793,1.1119491,0.0026024139067425496
882,0.83832633,9.417041,1.2193975,0.002275242290027959
883,0.8315154,9.415926,1.0707443,0.0022095364006305134
884,0.81664354,9.423879,0.8006682,0.0022144140067442177
885,0.8117248,9.467406,0.9002418,0.0022441297795142636
886,0.92370516,9.490419,1.7703191,0.0023296218974901664
887,0.0,9.794861,1.0917035,0.016816666248032585
888,0.86774075,9.832628,1.3433884,0.01683424471200681
889,0.8800492,9.869647,1.2561754,0.016868537831068925
890,0.8671158,9.873265,1.1421946,0.01688400658387391
891,0.9114442,9.880471,1.284773,0.01684222891986532
892,0.894278,9.890394,1.2230595,0.016891651766604236
893,0.7740285,9.91967,0.9361429,0.01696855824479564
894,0.8148268,9.933952,1.2145104,0.0169682305661367
895,0.88676363,9.943399,1.5162865,0.016984855016382413
896,0.9050276,9.983469,1.5472388,0.01705710231974207
897,0.72887504,10.137472,1.6911719,0.017298942596264192
898,0.82993853,10.208585,1.1448246,0.017291603494105575
899,0.87189513,10.210028,1.1947888,0.01730121062652822
900,0.94393796,10.170132,1.2527167,0.017507566371826145
901,0.77824146,10.164117,0.75364864,0.01755593361842242
902,0.8638497,10.163554,0.81647706,0.017486457376120947
903,0.85291946,10.115843,0.9775752,0.017412941619311666
904,0.82989305,10.117988,0.95870006,0.017410081208526246
905,0.82833415,10.086674,0.6848456,0.017404300425962842
906,0.90289974,10.0977,1.0146022,0.017486525978943773
907,0.859665,10.09992,0.94347775,0.017385478729505875
908,0.85347223,10.117309,0.98460776,0.01729164632259632
909,0.8872281,10.118736,1.283875,0.017279269841449663
910,0.90479904,10.112383,0.87305605,0.017366139542243336
911,0.8044535,10.108609,1.0764133,0.01738247100380478
912,0.8497163,10.11009,1.0249377,0.017383318664201525
913,0.8737454,10.151412,1.4977726,0.017404600350310162
914,0.80651796,10.220519,1.1109012,0.01741904034549085
915,0.90082014,10.263041,1.6676315,0.017479289555730877
916,0.88507706,10.338546,1.3930535,0.017445627048405833
917,0.8937145,10.389144,1.4115785,0.01749296645590752
918,0.8825102,10.409445,1.0927212,0.01752734072194067
919,0.88374776,10.412278,1.2390578,0.017565161704053797
920,0.83275586,10.42958,1.1575221,0.01755229689380418
921,0.872102,10.44516,0.95170736,0.017570973550779388
922,0.88045,10.445669,1.0617627,0.017600245890884398
923,0.9178307,10.438347,1.2996638,0.017638262596597988
924,0.86140835,10.457332,0.81771994,0.017644970490483344
925,0.84005153,10.447274,0.8090382,0.016863576808710635
926,0.85670793,10.445871,0.85823613,0.016855533274954954
927,0.910756,10.433556,1.1643608,0.016914938324747577
928,0.85337985,10.422116,0.8630502,0.016741205704279387
929,0.8186971,10.380438,0.88837236,0.01665381050646177
930,0.80114716,10.407938,1.1639849,0.016588934526892953
931,0.87425697,10.411141,1.5772158,0.016537171114618717
932,0.64335096,10.482926,1.2941953,0.017320186571719163
933,0.8571824,10.543779,1.2555158,0.01732732309354292
934,0.8953227,10.591011,1.3145894,0.01738321036014848
935,0.844789,10.6244755,1.2779603,0.017367770257041597
936,0.8632527,10.634924,1.1717515,0.017234392234266663
937,0.84018207,10.670049,0.94710445,0.002586756526089085
938,0.85683596,10.681056,0.9756547,0.002583741276210742
939,0.90189976,10.6823635,1.3896142,0.002615269482055175
940,0.85679674,10.6836405,0.9000914,0.0026126507313095457
941,0.82459366,10.688515,0.98477846,0.0025656737428619704
942,0.824424,10.717721,0.6768405,0.002548136017427163
943,0.8306419,10.719787,0.6593664,0.0024309061629408475
944,0.8276098,10.727369,0.7615924,0.002413926569364586
945,0.876361,10.714098,1.1720306,0.0024021325402595046
946,0.7790687,10.745824,0.6773739,0.002455464891677975
947,0.8162099,10.760952,1.0288968,0.002172097125534398
948,0.8531078,10.814932,1.6415435,0.002161110778677983
949,0.70774895,11.012633,1.1901519,0.002575889449473777
950,0.7461935,11.181156,1.0373777,0.0026004752086659574
951,0.8924726,11.218453,1.0412979,0.0025448997756303657
952,0.9202579,11.247586,1.4943358,0.0026440647032805625
953,0.8478532,11.252362,1.1087056,0.002643880702548731
954,0.7893517,11.2552185,0.7181524,0.002709107708859939
955,0.8478925,11.266638,0.83664733,0.0027005520985680094
956,0.89231896,11.287562,1.1943872,0.0026795248660183555
957,0.8909566,11.296299,1.4225357,0.0027129663956284127
958,0.8756242,11.313176,1.2977675,0.0027264260079171102
959,0.7786186,11.333339,0.87806803,0.00279679612620694
960,0.86381245,11.355317,1.1749604,0.00273489073432232
961,0.8469843,11.345934,1.0444605,0.0026973977725068877
962,0.91979074,11.338868,1.516657,0.0028012527546822825
963,0.86437476,11.346653,1.1374509,0.002793599369754231
964,0.86489415,11.344822,1.3474008,0.0027606372457312746
965,0.9070757,11.364699,1.2583982,0.0027743641450517498
966,0.83345115,11.443662,1.1151906,0.002754279543077901
967,0.88435763,11.509949,1.2397655,0.002739036134286321
968,0.8680504,11.5561,1.0990447,0.0027234575016544596
969,0.85849404,11.583997,1.1979808,0.0027001277726986317
970,0.8489815,11.622756,1.2703762,0.0026951418606855917
971,0.91758174,11.624686,1.589776,0.0027802124182705872
972,0.9072122,11.655417,1.5236837,0.002828378304671222
973,0.85488284,11.651612,1.2429755,0.0027333605233050232
974,0.8327894,11.640594,1.086466,0.0027349494713554924
975,0.84163994,11.556587,0.8296567,0.0027344733960212968
976,0.9213771,11.571974,1.6266018,0.0028405601579346205
977,0.8844675,11.572726,1.1565703,0.0027886521333044204
978,0.94433016,11.602177,1.5362705,0.002970453169397033
979,0.91200125,11.630662,1.4855394,0.0030223409389859607
980,0.93332183,11.641418,1.6093923,0.0030938519213024127
981,0.8614358,11.656036,1.3818707,0.0030872196156230985
982,0.8869409,11.685599,1.1911749,0.002169189221921439
983,0.84223765,11.788213,1.1421163,0.002175323775291897
984,0.8458351,11.775747,1.2703208,0.002152182999042059
985,0.83830285,11.78445,1.1425184,0.0021566880543583207
986,0.85850644,11.760982,1.2144396,0.002156217473915365
987,0.8060472,11.482098,0.9297901,0.0022049077404702076
988,0.8417107,11.450614,1.4230711,0.0022100291599267264
989,0.93864816,11.423947,1.705228,0.0023037581113328023
990,0.854018,11.461006,0.8738234,0.0023040663357972112
991,0.9305148,11.461584,1.5148208,0.002383605924863612
